dependent_feature,independent_feature,beta,t_statistic,p,n,CHEMICAL_ID,SUB_PATHWAY,SUPER_PATHWAY,BIOCHEMICAL_NAME,CAS,KEGG,HMDB,PUBCHEM,q
sleep_minutesAfterWakeup,metabolite_194,0.0912356997809342,0.8715914050880331,0.3835380687602006,1965.0,194,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,N-formylmethionine,4289-98-9,C03145,HMDB01015,439750.0,0.663456069896953
sleep_minutesAsleep,metabolite_194,0.10352585675564044,1.5938545314268833,0.11111090807984365,2226.0,194,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,N-formylmethionine,4289-98-9,C03145,HMDB01015,439750.0,0.35400680067622664
sleep_restlessDuration,metabolite_194,0.09093337123262452,1.0679057791870448,0.28568622856873305,2097.0,194,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,N-formylmethionine,4289-98-9,C03145,HMDB01015,439750.0,0.5683594994487219
sleep_awakeDuration,metabolite_197,0.21905096745493524,3.886745333921613,0.00010506566687294021,1915.0,197,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,S-adenosylhomocysteine (SAH),979-92-0,C00021,HMDB00939,439155.0,0.003656285207178319
sleep_awakeningsCount,metabolite_197,-0.43677202549553595,-6.650534339003436,3.718302426200692e-11,2091.0,197,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,S-adenosylhomocysteine (SAH),979-92-0,C00021,HMDB00939,439155.0,2.0056523286926534e-08
sleep_efficiency,metabolite_197,-0.002032609608257449,-1.3138998670479538,0.1890315728585867,1992.0,197,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,S-adenosylhomocysteine (SAH),979-92-0,C00021,HMDB00939,439155.0,0.47314909698339525
sleep_minutesAfterWakeup,metabolite_197,0.018244824203817997,0.28352506712609493,0.7768069924573315,1804.0,197,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,S-adenosylhomocysteine (SAH),979-92-0,C00021,HMDB00939,439155.0,0.9053157929057469
sleep_minutesAsleep,metabolite_197,0.308842540576951,7.814180690730362,8.774880863222647e-15,2051.0,197,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,S-adenosylhomocysteine (SAH),979-92-0,C00021,HMDB00939,439155.0,7.88861789603716e-12
sleep_restlessDuration,metabolite_197,0.3684793381046882,7.073999669851964,2.0999469967982335e-12,1927.0,197,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,S-adenosylhomocysteine (SAH),979-92-0,C00021,HMDB00939,439155.0,1.415889262591209e-09
sleep_awakeDuration,metabolite_209,-0.06354786174503535,-2.484532098395632,0.013051378716537004,2057.0,209,"Purine Metabolism, Adenine containing",Nucleotide,adenosine 5'-monophosphate (AMP),149022-20-8,C00020,HMDB00045,6083.0,0.09957445091513521
sleep_awakeningsCount,metabolite_209,0.017851528575690497,0.6028925337574047,0.546640998186736,2253.0,209,"Purine Metabolism, Adenine containing",Nucleotide,adenosine 5'-monophosphate (AMP),149022-20-8,C00020,HMDB00045,6083.0,0.7816222558557256
sleep_efficiency,metabolite_209,-0.0018817200893507982,-2.72008815204488,0.0065792997780558474,2142.0,209,"Purine Metabolism, Adenine containing",Nucleotide,adenosine 5'-monophosphate (AMP),149022-20-8,C00020,HMDB00045,6083.0,0.0642912010920892
sleep_minutesAfterWakeup,metabolite_209,0.047797078602521276,1.6681799699291944,0.0954421339170837,1936.0,209,"Purine Metabolism, Adenine containing",Nucleotide,adenosine 5'-monophosphate (AMP),149022-20-8,C00020,HMDB00045,6083.0,0.32521470015713805
sleep_minutesAsleep,metabolite_209,-0.05586928955319864,-3.1473681171934795,0.0016696076203649047,2198.0,209,"Purine Metabolism, Adenine containing",Nucleotide,adenosine 5'-monophosphate (AMP),149022-20-8,C00020,HMDB00045,6083.0,0.02595349713039855
sleep_restlessDuration,metabolite_209,-0.034994380712625006,-1.4780476128176658,0.1395476850296866,2068.0,209,"Purine Metabolism, Adenine containing",Nucleotide,adenosine 5'-monophosphate (AMP),149022-20-8,C00020,HMDB00045,6083.0,0.4018794517085582
sleep_awakeDuration,metabolite_212,-0.03710309206987808,-0.705742068373267,0.4804303787399038,2014.0,212,Polyamine Metabolism,Amino Acid,5-methylthioadenosine (MTA),2457-80-9,C00170,HMDB01173,439176.0,0.733549968515606
sleep_awakeningsCount,metabolite_212,0.22310315762752153,3.6337330842539592,0.0002857597343943997,2202.0,212,Polyamine Metabolism,Amino Acid,5-methylthioadenosine (MTA),2457-80-9,C00170,HMDB01173,439176.0,0.007593044371051192
sleep_efficiency,metabolite_212,-0.0009764304690018802,-0.698053690755601,0.4852211603020833,2098.0,212,Polyamine Metabolism,Amino Acid,5-methylthioadenosine (MTA),2457-80-9,C00170,HMDB01173,439176.0,0.7365905616000399
sleep_minutesAfterWakeup,metabolite_212,-0.06099059459833758,-1.0198880737863234,0.30791180027084813,1899.0,212,Polyamine Metabolism,Amino Acid,5-methylthioadenosine (MTA),2457-80-9,C00170,HMDB01173,439176.0,0.5925352303463984
sleep_minutesAsleep,metabolite_212,-0.09977771418935244,-2.7602391831387725,0.005824982768525382,2152.0,212,Polyamine Metabolism,Amino Acid,5-methylthioadenosine (MTA),2457-80-9,C00170,HMDB01173,439176.0,0.0591712938859245
sleep_restlessDuration,metabolite_212,-0.07732884509769668,-1.6212761631120645,0.10511449249509253,2025.0,212,Polyamine Metabolism,Amino Acid,5-methylthioadenosine (MTA),2457-80-9,C00170,HMDB01173,439176.0,0.342792932134619
sleep_awakeDuration,metabolite_229,0.023498095918501043,0.5513713283246667,0.5814388336603222,2069.0,229,Polyunsaturated Fatty Acid (n3 and n6),Lipid,arachidonate (20:4n6),506-32-1,C00219,HMDB01043,444899.0,0.8033506835972792
sleep_awakeningsCount,metabolite_229,-0.09561388374811544,-1.9008641035983673,0.05744714708024734,2261.0,229,Polyunsaturated Fatty Acid (n3 and n6),Lipid,arachidonate (20:4n6),506-32-1,C00219,HMDB01043,444899.0,0.24246471936686553
sleep_efficiency,metabolite_229,-0.0017801637541487864,-1.5465146332192727,0.12212743289724279,2156.0,229,Polyunsaturated Fatty Acid (n3 and n6),Lipid,arachidonate (20:4n6),506-32-1,C00219,HMDB01043,444899.0,0.3755784443696164
sleep_minutesAfterWakeup,metabolite_229,0.12536521792244648,2.616676255616809,0.008947666404357077,1954.0,229,Polyunsaturated Fatty Acid (n3 and n6),Lipid,arachidonate (20:4n6),506-32-1,C00219,HMDB01043,444899.0,0.07925075958144841
sleep_minutesAsleep,metabolite_229,0.02662589056809082,0.8927417628822689,0.37209302933821464,2207.0,229,Polyunsaturated Fatty Acid (n3 and n6),Lipid,arachidonate (20:4n6),506-32-1,C00219,HMDB01043,444899.0,0.6527056260976682
sleep_restlessDuration,metabolite_229,0.07326781094138908,1.8555882850225778,0.0636539046488456,2081.0,229,Polyunsaturated Fatty Acid (n3 and n6),Lipid,arachidonate (20:4n6),506-32-1,C00219,HMDB01043,444899.0,0.25796330704423226
sleep_awakeDuration,metabolite_231,-0.1666151432804221,-2.035030283641779,0.04197499835148632,2075.0,231,Urea cycle; Arginine and Proline Metabolism,Amino Acid,arginine,1119-34-2,C00062,HMDB00517,232.0,0.20197425611767816
sleep_awakeningsCount,metabolite_231,0.08429270691940421,0.8873937260564518,0.3749611348692109,2271.0,231,Urea cycle; Arginine and Proline Metabolism,Amino Acid,arginine,1119-34-2,C00062,HMDB00517,232.0,0.6551799032991654
sleep_efficiency,metabolite_231,1.3300625298233383e-05,0.005931192729234541,0.9952681691129233,2162.0,231,Urea cycle; Arginine and Proline Metabolism,Amino Acid,arginine,1119-34-2,C00062,HMDB00517,232.0,0.9987863263618805
sleep_minutesAfterWakeup,metabolite_231,0.05927408330404689,0.6501542056644388,0.5156691646015614,1956.0,231,Urea cycle; Arginine and Proline Metabolism,Amino Acid,arginine,1119-34-2,C00062,HMDB00517,232.0,0.7596083138073675
sleep_minutesAsleep,metabolite_231,-0.1596366240807957,-2.8323269593799445,0.004662909884317181,2216.0,231,Urea cycle; Arginine and Proline Metabolism,Amino Acid,arginine,1119-34-2,C00062,HMDB00517,232.0,0.05215189552640557
sleep_restlessDuration,metabolite_231,-0.11585419615856717,-1.527924368484386,0.12668321749879088,2087.0,231,Urea cycle; Arginine and Proline Metabolism,Amino Acid,arginine,1119-34-2,C00062,HMDB00517,232.0,0.3818969407557715
sleep_awakeDuration,metabolite_234,0.027644369288359193,0.5431470764415016,0.5870869089072117,2079.0,234,Alanine and Aspartate Metabolism,Amino Acid,aspartate,56-84-8,C00049,HMDB00191,5960.0,0.8064944267941817
sleep_awakeningsCount,metabolite_234,-0.14152253550053137,-2.4253508240649793,0.01537108689269671,2276.0,234,Alanine and Aspartate Metabolism,Amino Acid,aspartate,56-84-8,C00049,HMDB00191,5960.0,0.11159036702450344
sleep_efficiency,metabolite_234,-0.004629418014401858,-3.4209205608703668,0.0006356926080764126,2167.0,234,Alanine and Aspartate Metabolism,Amino Acid,aspartate,56-84-8,C00049,HMDB00191,5960.0,0.013606848920492735
sleep_minutesAfterWakeup,metabolite_234,0.11931968127872586,2.137735634657598,0.03266165618848304,1964.0,234,Alanine and Aspartate Metabolism,Amino Acid,aspartate,56-84-8,C00049,HMDB00191,5960.0,0.17391606464035292
sleep_minutesAsleep,metabolite_234,0.060014732404616127,1.7203750719366109,0.08550382802918798,2222.0,234,Alanine and Aspartate Metabolism,Amino Acid,aspartate,56-84-8,C00049,HMDB00191,5960.0,0.3061819336502265
sleep_restlessDuration,metabolite_234,0.2037183768104603,4.4403841701458315,9.449160782557304e-06,2090.0,234,Alanine and Aspartate Metabolism,Amino Acid,aspartate,56-84-8,C00049,HMDB00191,5960.0,0.0005858479685185528
sleep_awakeDuration,metabolite_240,-0.08632037216985648,-1.4520301216076845,0.14664558507845962,2064.0,240,Phenylalanine and Tyrosine Metabolism,Amino Acid,3-(4-hydroxyphenyl)lactate,6482-98-0,C03672,HMDB00755,9378.0,0.41241360571778213
sleep_awakeningsCount,metabolite_240,-0.07373660369521706,-1.0400223755353886,0.2984411492394184,2257.0,240,Phenylalanine and Tyrosine Metabolism,Amino Acid,3-(4-hydroxyphenyl)lactate,6482-98-0,C03672,HMDB00755,9378.0,0.5836807683094354
sleep_efficiency,metabolite_240,0.0008507515227741333,0.5204585643751999,0.6027977150580031,2150.0,240,Phenylalanine and Tyrosine Metabolism,Amino Acid,3-(4-hydroxyphenyl)lactate,6482-98-0,C03672,HMDB00755,9378.0,0.8179042935502967
sleep_minutesAfterWakeup,metabolite_240,0.06924665368874458,1.0392149880974249,0.29883439535737394,1943.0,240,Phenylalanine and Tyrosine Metabolism,Amino Acid,3-(4-hydroxyphenyl)lactate,6482-98-0,C03672,HMDB00755,9378.0,0.5840263509266939
sleep_minutesAsleep,metabolite_240,0.07528559222175692,1.7924697517144337,0.07319497548206563,2207.0,240,Phenylalanine and Tyrosine Metabolism,Amino Acid,3-(4-hydroxyphenyl)lactate,6482-98-0,C03672,HMDB00755,9378.0,0.28221515138382725
sleep_restlessDuration,metabolite_240,0.060257534502312554,1.092864055678967,0.27458035338947173,2080.0,240,Phenylalanine and Tyrosine Metabolism,Amino Acid,3-(4-hydroxyphenyl)lactate,6482-98-0,C03672,HMDB00755,9378.0,0.5570213400029292
sleep_awakeDuration,metabolite_241,-0.007477391590489095,-0.13866951560452312,0.8897249150531741,2057.0,241,Phenylalanine and Tyrosine Metabolism,Amino Acid,phenylpyruvate,156-06-9,C00166,HMDB00205,997.0,0.9560979333371172
sleep_awakeningsCount,metabolite_241,-0.13936670807431492,-2.2052483193363948,0.02753765813619937,2251.0,241,Phenylalanine and Tyrosine Metabolism,Amino Acid,phenylpyruvate,156-06-9,C00166,HMDB00205,997.0,0.15791793673639648
sleep_efficiency,metabolite_241,-0.00015030114208869783,-0.10334865755107779,0.9176959564663227,2142.0,241,Phenylalanine and Tyrosine Metabolism,Amino Acid,phenylpyruvate,156-06-9,C00166,HMDB00205,997.0,0.9717416547270014
sleep_minutesAfterWakeup,metabolite_241,-0.00854063011482951,-0.14087882654716605,0.8879803861473936,1933.0,241,Phenylalanine and Tyrosine Metabolism,Amino Acid,phenylpyruvate,156-06-9,C00166,HMDB00205,997.0,0.9556766830301935
sleep_minutesAsleep,metabolite_241,0.06874541817956421,1.8201770437811213,0.06886836259544594,2197.0,241,Phenylalanine and Tyrosine Metabolism,Amino Acid,phenylpyruvate,156-06-9,C00166,HMDB00205,997.0,0.27234307026380894
sleep_restlessDuration,metabolite_241,0.08015931047067448,1.6110610008175246,0.10731955027824146,2066.0,241,Phenylalanine and Tyrosine Metabolism,Amino Acid,phenylpyruvate,156-06-9,C00166,HMDB00205,997.0,0.346255999009157
sleep_awakeDuration,metabolite_244,-0.15738038582933742,-2.444003641467361,0.014608153031410253,2077.0,244,"Pyrimidine Metabolism, Uracil containing",Nucleotide,beta-alanine,56-41-7;107-95-9,C00099,HMDB00056,239.0,0.1074984685558348
sleep_awakeningsCount,metabolite_244,0.011002529225369102,0.144841583487438,0.8848488533168613,2267.0,244,"Pyrimidine Metabolism, Uracil containing",Nucleotide,beta-alanine,56-41-7;107-95-9,C00099,HMDB00056,239.0,0.9540025414333698
sleep_efficiency,metabolite_244,0.0011992470295714014,0.6901238337960293,0.4901906640466306,2159.0,244,"Pyrimidine Metabolism, Uracil containing",Nucleotide,beta-alanine,56-41-7;107-95-9,C00099,HMDB00056,239.0,0.7402263275105054
sleep_minutesAfterWakeup,metabolite_244,0.17519049555297064,2.471286472321741,0.013547628384227663,1956.0,244,"Pyrimidine Metabolism, Uracil containing",Nucleotide,beta-alanine,56-41-7;107-95-9,C00099,HMDB00056,239.0,0.102052172883542
sleep_minutesAsleep,metabolite_244,-0.061006512444175647,-1.3495165439207832,0.17730908382454252,2219.0,244,"Pyrimidine Metabolism, Uracil containing",Nucleotide,beta-alanine,56-41-7;107-95-9,C00099,HMDB00056,239.0,0.45892763826755395
sleep_restlessDuration,metabolite_244,-0.09047245152417563,-1.5255665046287155,0.12726974342069394,2087.0,244,"Pyrimidine Metabolism, Uracil containing",Nucleotide,beta-alanine,56-41-7;107-95-9,C00099,HMDB00056,239.0,0.38244735153828585
sleep_awakeDuration,metabolite_250,0.01710267149709429,0.428751136337626,0.6681490843646001,2069.0,250,Hemoglobin and Porphyrin Metabolism,Cofactors and Vitamins,biliverdin,55482-27-4;55482-27-4,C00500,HMDB01008,5353439.0,0.852210016803654
sleep_awakeningsCount,metabolite_250,0.08975553443953531,1.909374276872037,0.056340277077260414,2266.0,250,Hemoglobin and Porphyrin Metabolism,Cofactors and Vitamins,biliverdin,55482-27-4;55482-27-4,C00500,HMDB01008,5353439.0,0.24000199122422455
sleep_efficiency,metabolite_250,0.0025239969221321767,2.3312211627744017,0.01983365185901655,2156.0,250,Hemoglobin and Porphyrin Metabolism,Cofactors and Vitamins,biliverdin,55482-27-4;55482-27-4,C00500,HMDB01008,5353439.0,0.1310620556167455
sleep_minutesAfterWakeup,metabolite_250,0.1235887305176156,2.7315208770503143,0.006361344758329701,1946.0,250,Hemoglobin and Porphyrin Metabolism,Cofactors and Vitamins,biliverdin,55482-27-4;55482-27-4,C00500,HMDB01008,5353439.0,0.06280631869067511
sleep_minutesAsleep,metabolite_250,0.02190217566225787,0.7717992760589762,0.4403159879105375,2211.0,250,Hemoglobin and Porphyrin Metabolism,Cofactors and Vitamins,biliverdin,55482-27-4;55482-27-4,C00500,HMDB01008,5353439.0,0.7072261199905222
sleep_restlessDuration,metabolite_250,0.0191155127402112,0.5130529782356928,0.6079688775892189,2080.0,250,Hemoglobin and Porphyrin Metabolism,Cofactors and Vitamins,biliverdin,55482-27-4;55482-27-4,C00500,HMDB01008,5353439.0,0.8219007833875305
sleep_awakeDuration,metabolite_252,-0.0023397262311437416,-0.09627701477123778,0.9233099352755355,2064.0,252,TCA Cycle,Energy,succinate,110-15-6,C00042,HMDB00254,1110.0,0.9733367475131836
sleep_awakeningsCount,metabolite_252,0.07226359183066568,2.4775428047137944,0.013301846197741893,2259.0,252,TCA Cycle,Energy,succinate,110-15-6,C00042,HMDB00254,1110.0,0.10059391764968449
sleep_efficiency,metabolite_252,-6.424283636516717e-05,-0.09675974182341654,0.9229262303502382,2151.0,252,TCA Cycle,Energy,succinate,110-15-6,C00042,HMDB00254,1110.0,0.9733367475131836
sleep_minutesAfterWakeup,metabolite_252,0.07293244420229343,2.6391145064322505,0.008378927781716212,1942.0,252,TCA Cycle,Energy,succinate,110-15-6,C00042,HMDB00254,1110.0,0.07583210814526384
sleep_minutesAsleep,metabolite_252,-0.019182485767833834,-1.1069880473262188,0.2684200629131624,2206.0,252,TCA Cycle,Energy,succinate,110-15-6,C00042,HMDB00254,1110.0,0.5517802334024349
sleep_restlessDuration,metabolite_252,-0.03172094064277707,-1.4089258909646944,0.15900727589013927,2075.0,252,TCA Cycle,Energy,succinate,110-15-6,C00042,HMDB00254,1110.0,0.4318656828556955
sleep_awakeDuration,metabolite_254,0.027405607052712642,1.5047265332423583,0.13254615123157493,2086.0,254,Ketone Bodies,Lipid,3-hydroxybutyrate (BHBA),625-72-9,C01089,HMDB00357,441.0,0.3903428589513385
sleep_awakeningsCount,metabolite_254,-0.0005481289730537225,-0.025343395297934456,0.9797832852385491,2278.0,254,Ketone Bodies,Lipid,3-hydroxybutyrate (BHBA),625-72-9,C01089,HMDB00357,441.0,0.9920325222323126
sleep_efficiency,metabolite_254,-0.0003348462586886014,-0.6641824281811818,0.5066442857749132,2170.0,254,Ketone Bodies,Lipid,3-hydroxybutyrate (BHBA),625-72-9,C01089,HMDB00357,441.0,0.7534709891011528
sleep_minutesAfterWakeup,metabolite_254,0.016421793421505414,0.7869137088418637,0.4314276161383034,1963.0,254,Ketone Bodies,Lipid,3-hydroxybutyrate (BHBA),625-72-9,C01089,HMDB00357,441.0,0.7024219081738003
sleep_minutesAsleep,metabolite_254,0.001286799113635849,0.10037902548589302,0.920052480635364,2226.0,254,Ketone Bodies,Lipid,3-hydroxybutyrate (BHBA),625-72-9,C01089,HMDB00357,441.0,0.9724324113679691
sleep_restlessDuration,metabolite_254,-0.0066936351440454725,-0.39102246155196346,0.6958204321547528,2098.0,254,Ketone Bodies,Lipid,3-hydroxybutyrate (BHBA),625-72-9,C01089,HMDB00357,441.0,0.8672031910912052
sleep_awakeDuration,metabolite_266,0.16634174149106482,2.5660487742063403,0.010356374528522413,2071.0,266,Sterol,Lipid,cholesterol,57-88-5,C00187,HMDB00067,11025495.0,0.08607439785338968
sleep_awakeningsCount,metabolite_266,-0.2037935124182213,-2.6730426225445507,0.007570626220955098,2269.0,266,Sterol,Lipid,cholesterol,57-88-5,C00187,HMDB00067,11025495.0,0.07151656363543223
sleep_efficiency,metabolite_266,-0.001535284665211251,-0.8573592147978173,0.3913418594213356,2157.0,266,Sterol,Lipid,cholesterol,57-88-5,C00187,HMDB00067,11025495.0,0.6673106675682253
sleep_minutesAfterWakeup,metabolite_266,0.12137454056592843,1.6561191013275065,0.09785917202949633,1948.0,266,Sterol,Lipid,cholesterol,57-88-5,C00187,HMDB00067,11025495.0,0.331773962242051
sleep_minutesAsleep,metabolite_266,0.13834019337847128,3.0190827170906047,0.002564385644303215,2217.0,266,Sterol,Lipid,cholesterol,57-88-5,C00187,HMDB00067,11025495.0,0.03458074041342886
sleep_restlessDuration,metabolite_266,0.21726287316459114,3.577174520486718,0.00035527294207782407,2083.0,266,Sterol,Lipid,cholesterol,57-88-5,C00187,HMDB00067,11025495.0,0.008954870325083098
sleep_awakeDuration,metabolite_267,-0.11210665703095665,-2.0853168084206644,0.037162373699277176,2082.0,267,Phospholipid Metabolism,Lipid,choline phosphate,72556-74-2,C00588,HMDB01565,1014.0,0.18857370059633216
sleep_awakeningsCount,metabolite_267,0.11058153283899085,1.7517571748585932,0.07995090014678179,2270.0,267,Phospholipid Metabolism,Lipid,choline phosphate,72556-74-2,C00588,HMDB01565,1014.0,0.29598002324538186
sleep_efficiency,metabolite_267,-0.003861689802375279,-2.644430283369697,0.00824234663308721,2156.0,267,Phospholipid Metabolism,Lipid,choline phosphate,72556-74-2,C00588,HMDB01565,1014.0,0.07481509244259318
sleep_minutesAfterWakeup,metabolite_267,0.11561022797026287,1.9239401550502027,0.05450770969447905,1952.0,267,Phospholipid Metabolism,Lipid,choline phosphate,72556-74-2,C00588,HMDB01565,1014.0,0.235211668873616
sleep_minutesAsleep,metabolite_267,-0.09110962523847098,-2.4128070939215642,0.0159108740907513,2222.0,267,Phospholipid Metabolism,Lipid,choline phosphate,72556-74-2,C00588,HMDB01565,1014.0,0.11489056873562586
sleep_restlessDuration,metabolite_267,-0.0017989565559033821,-0.03638790636646556,0.9709765420975014,2089.0,267,Phospholipid Metabolism,Lipid,choline phosphate,72556-74-2,C00588,HMDB01565,1014.0,0.9878529413655684
sleep_awakeDuration,metabolite_273,0.05806905944925198,0.9019067032930081,0.3672114084527621,2074.0,273,Steroid,Lipid,cortisone,53-06-5,C00762,HMDB02802,222786.0,0.6487842571877493
sleep_awakeningsCount,metabolite_273,-0.17745109978516027,-2.3407755460265722,0.01933003314478935,2271.0,273,Steroid,Lipid,cortisone,53-06-5,C00762,HMDB02802,222786.0,0.12959574786156028
sleep_efficiency,metabolite_273,-0.0021674150561596783,-1.242447871716971,0.21420648000605916,2161.0,273,Steroid,Lipid,cortisone,53-06-5,C00762,HMDB02802,222786.0,0.5004026648560775
sleep_minutesAfterWakeup,metabolite_273,0.15904349733327525,2.214577056020531,0.02690434477268417,1955.0,273,Steroid,Lipid,cortisone,53-06-5,C00762,HMDB02802,222786.0,0.1555434466279297
sleep_minutesAsleep,metabolite_273,0.08002662050715063,1.7550862175868236,0.0793829848080522,2217.0,273,Steroid,Lipid,cortisone,53-06-5,C00762,HMDB02802,222786.0,0.2948979476960286
